Y,X
37.13361971,128.4389129
37.13270831,128.4356857
37.12016054,128.4348832
37.1187458,128.4350844
37.11830751,128.4346345
37.11751155,128.4335872
37.11236018,128.4363757
37.11078772,128.4316478
37.10767333,128.4270992
37.10648349,128.4260209
37.10925229,128.4430105
37.10809684,128.4444848
37.19578418,128.3812793
37.19620029,128.3815234
37.19724461,128.3837161
37.19663899,128.3829195
37.1959144,128.3826669
37.19557485,128.3826185
37.19550341,128.3833352
37.19573429,128.3836238
37.1950085,128.3840526
37.19540654,128.383722
37.19600269,128.3851351
37.19514176,128.3853699
37.19513034,128.385961
37.19509544,128.3872105
37.19463834,128.3868136
37.19441448,128.3876569
37.19527585,128.3869998
37.19601937,128.3869824
37.19535619,128.3882176
37.19745098,128.3899454
37.20004734,128.3877009
37.2009279,128.387137
37.1965299,128.3804932
37.19664742,128.379493
37.19818501,128.3778231
37.19906133,128.3776194
37.20047198,128.3777605
37.20024637,128.3789531
37.20076363,128.3774729
37.20189817,128.377533
37.20273455,128.3780522
37.2055514,128.3783287
37.20667939,128.3781775
37.20401961,128.3771773
37.19566296,128.3808575
37.19826802,128.4027972
37.19854881,128.4024814
37.1990383,128.4022315
37.19899292,128.4028304
37.19986988,128.4016245
37.20030263,128.4014101
37.19926326,128.4018752
37.19985948,128.401171
37.20042094,128.4001677
37.20070821,128.4004461
37.20069021,128.3996827
37.20087751,128.3998439
37.20123295,128.3987382
37.20157854,128.3982743
37.20264075,128.3970183
37.20326893,128.3964667
37.20768335,128.397835
37.20778448,128.3972821
37.20755789,128.3972047
37.20676482,128.3968409
37.2084401,128.3972689
37.20932404,128.3975668
37.21006601,128.3972988
37.21149917,128.3974379
37.21297474,128.3962739
37.2143109,128.3966167
37.21410673,128.395402
37.21372865,128.3948008
37.21469786,128.3957001
37.2154364,128.3959137
37.21878558,128.3945925
37.21765978,128.395704
37.21566513,128.4019111
37.21666778,128.396356
37.21888515,128.3951267
37.22755487,128.3977948
37.19832941,128.4036994
37.19795408,128.4049595
37.19865593,128.4056061
37.19723484,128.4053995
37.19766091,128.406697
37.19691227,128.407525
37.1985874,128.4039773
37.1990857,128.4041245
37.19942356,128.4045053
37.2012822,128.4094041
37.20010306,128.4104437
37.21916932,128.4055727
37.19859652,128.4123993
37.19787568,128.4130645
37.19752546,128.4134395
37.19692761,128.4143688
37.19582773,128.4156519
37.19592145,128.4159141
37.1964946,128.415639
37.19463387,128.4164109
37.19365331,128.4164728
37.19288473,128.4161375
37.19220414,128.4163557
37.19055149,128.415925
37.20612355,128.4176366
37.20615636,128.4183764
37.20550515,128.4179277
37.20511951,128.4174024
37.20456043,128.4172539
37.20456328,128.4175806
37.2046391,128.4167035
37.20449983,128.4155407
37.20254865,128.4170952
37.20815565,128.4134575
37.20887035,128.4128344
37.20989551,128.4122424
37.20989457,128.4123213
37.20989098,128.4128112
37.21054615,128.4118913
37.21091104,128.411325
37.21568381,128.4077414
37.21775789,128.4066392
37.20272205,128.4286295
37.20702492,128.4219254
37.20690581,128.4228412
37.20683204,128.4235438
37.2070233,128.42562
37.20759781,128.4259828
37.20676566,128.4273752
37.29121214,128.2419546
37.29157295,128.2421297
37.29232898,128.2415614
37.29396151,128.2443962
37.2924357,128.2425527
37.29184911,128.2437158
37.29119453,128.2434175
37.28952053,128.2451717
37.29424145,128.2449788
37.29765007,128.2464137
37.29773181,128.2457102
37.29899607,128.2456493
37.29471198,128.2447864
37.29437287,128.2440478
37.29418992,128.2434527
37.29379032,128.2424678
37.29348653,128.2424403
37.29326838,128.2436941
37.29288778,128.2411138
37.29269981,128.2407809
37.29321161,128.2396587
37.29388817,128.2387197
37.29539742,128.2376336
37.2988005,128.2335701
37.30175443,128.2356372
37.30286389,128.2359486
37.30674156,128.2351859
37.30916826,128.2368329
37.30989137,128.2353163
37.31058992,128.2352883
37.3114181,128.2338467
37.31542772,128.2329563
37.3173702,128.2341697
37.31963244,128.2340938
37.3224976,128.2314952
37.32694198,128.2318977
37.33458631,128.2306431
37.33705124,128.2305705
37.33928972,128.2306127
37.33984559,128.2300096
37.34037587,128.2301339
37.34811326,128.2266375
37.34700039,128.2251326
37.34594218,128.2224775
37.30120127,128.2225339
37.30092003,128.2203216
37.30245566,128.2173124
37.30255908,128.2160171
37.30250457,128.2132078
37.30168046,128.2112011
37.30130779,128.2108596
37.30135282,128.2086582
37.29846188,128.1979062
37.29518039,128.2034225
37.29361858,128.2037275
37.29137221,128.2037931
37.29127679,128.2027654
37.2926169,128.2016675
37.31451355,128.1889081
37.31383304,128.1889341
37.31357504,128.1897281
37.31349016,128.1885367
37.31307933,128.1884005
37.31415003,128.1878731
37.31540532,128.1884794
37.31631775,128.1871147
37.31630909,128.1855071
37.31287382,128.1868829
37.31404999,128.1843717
37.31308665,128.1851998
37.31220467,128.186001
37.31206297,128.1857562
37.31079437,128.1860267
37.31040129,128.1854679
37.31006527,128.1848337
37.30976633,128.1836447
37.31465729,128.1831066
37.31497009,128.1811064
37.31323979,128.1800189
37.31191234,128.1794173
37.31193803,128.1788734
37.31399576,128.1758062
37.31347289,128.1749295
37.31250675,128.174232
37.31395353,128.1741615
37.31513968,128.1749329
37.31174991,128.1735519
37.31089183,128.1730874
37.31038101,128.1721291
37.30983473,128.1717935
37.30897279,128.1708073
37.30838681,128.1701581
37.30768946,128.1691547
37.30792869,128.1700184
37.30822158,128.1709225
37.30700475,128.1680105
37.30611222,128.1666967
37.30540794,128.1682198
37.30641482,128.1691293
37.29853501,128.1689706
37.28621522,128.1679343
37.28558827,128.1675553
37.28508248,128.1658533
37.28294825,128.1613861
37.30525296,128.1658911
37.30524113,128.1652621
37.30546895,128.1627109
37.3039499,128.1611959
37.30384621,128.1595955
37.30489865,128.157009
37.30425719,128.1560376
37.30439738,128.155521
37.3041261,128.1546991
37.30391899,128.1539938
37.30297949,128.1547098
37.3018864,128.1552372
37.30046454,128.1559852
37.30237106,128.15011
37.3001356,128.1502141
37.29788626,128.1482683
37.29788225,128.1470558
37.29805954,128.1454965
37.29843284,128.1425304
37.29843254,128.1411601
37.29867351,128.1402304
37.29651671,128.1337893
37.29404823,128.1257424
37.29329881,128.1235406
37.29573147,128.1327568
37.29492038,128.1306583
37.30623179,128.1514998
37.30789758,128.1490578
37.31040327,128.1462901
37.31070013,128.1456403
37.31311842,128.1431672
37.31434524,128.1411468
37.31674252,128.1389748
37.31891813,128.1368952
37.32116578,128.1341115
37.32295577,128.1313631
37.31754009,128.1386033
37.31410966,128.1398826
37.31404418,128.1370897
37.31405685,128.131774
37.31327564,128.1298475
37.31364793,128.1307244
37.31340193,128.1288877
37.31411055,128.1358076
37.30656947,128.1414071
37.31616765,128.1718946
37.31690423,128.1702986
37.3176952,128.166385
37.31794023,128.1652918
37.32185722,128.1776929
37.31155931,128.1885852
37.31186182,128.1891907
37.31205035,128.1894813
37.31259431,128.1911621
37.31292059,128.1932062
37.31216405,128.1920606
37.31093285,128.1888376
37.3104583,128.1892137
37.30843099,128.1903435
37.30812898,128.1892418
37.30746208,128.1914985
37.30707037,128.1928176
37.29947718,128.1892522
37.30005197,128.1892105
37.29994122,128.1883516
37.29706313,128.1885206
37.29608022,128.1899487
37.29708954,128.1917183
37.29799512,128.1919328
37.29826,128.191576
37.28154703,128.2764481
37.28250993,128.2769717
37.28338519,128.2772684
37.28407994,128.2775931
37.28616432,128.278973
37.28767991,128.2817078
37.28674785,128.2822896
37.28841752,128.283065
37.28945633,128.2844781
37.29135758,128.2852914
37.29275053,128.2889322
37.29321151,128.2894165
37.29358466,128.2892791
37.29472256,128.289448
37.29561154,128.2899284
37.29699483,128.2899012
37.29336766,128.2897632
37.29425381,128.2913289
37.29449196,128.2922098
37.29519989,128.2935921
37.2957883,128.2945749
37.28445019,128.2775148
37.28489455,128.2755772
37.29192005,128.2734742
37.29320778,128.2741641
37.29311274,128.2754594
37.29267975,128.2759257
37.29403938,128.2770482
37.29580099,128.2778646
37.29537302,128.2795321
37.29661607,128.2783098
37.29751332,128.2780289
37.30007752,128.2758561
37.30057512,128.2754557
37.29771481,128.2791855
37.29819923,128.2793798
37.29857751,128.2798091
37.29870536,128.2796505
37.29958722,128.280376
37.30083592,128.2802985
37.30092145,128.2817605
37.30149365,128.2817533
37.30220552,128.2827833
37.30376548,128.2849499
37.30347051,128.2841103
37.30531231,128.2854189
37.30614542,128.2860676
37.30681244,128.287283
37.30765515,128.2876696
37.30881758,128.2879643
37.31094511,128.2890919
37.31240114,128.289004
37.31365384,128.2895922
37.31508028,128.2909787
37.31579563,128.2912701
37.29364476,128.273117
37.29444985,128.2728177
37.29437141,128.2717337
37.29416062,128.2716456
37.29467302,128.2704955
37.29511261,128.2694118
37.29544258,128.2686786
37.2963118,128.2695391
37.29555853,128.2710968
37.29670817,128.2666022
37.29759608,128.2650862
37.29821376,128.265776
37.29840335,128.2666871
37.29851693,128.2642811
37.29881148,128.2645398
37.29948241,128.2660426
37.29981471,128.2669842
37.29965709,128.2633979
37.30091975,128.2655958
37.30203452,128.2670863
37.30244121,128.2680208
37.30284191,128.2686732
37.30323116,128.2697625
37.30422333,128.2707097
37.29954578,128.2632748
37.30059482,128.2626975
37.30057809,128.260887
37.29891127,128.2608874
37.29760232,128.2619708
37.30070958,128.2599616
37.30030814,128.259374
37.29978855,128.2595176
